"";"Version..0...Fixed.Task.";"Task";"Concept";"Att.1...Doppelseitiges.Drucken";"Att.2...Scan.Funktion";"Att.3...Eco.Modus";"Att.4...Kosten.pro.Seite..in.cent.";"Att.5...Heft..und.Lochfunktion";"Att.6...Sterne.Bewertung.von.1..schlecht..bis.5..gut.";"Att.7...Preis"
"552";12;4;4;1;1;1;2;2;1;2
"553";12;5;1;1;2;1;2;1;4;2
"554";12;5;2;2;1;1;1;1;2;4
"555";12;5;3;1;1;2;1;1;2;2
"556";12;5;4;1;1;2;3;2;1;3
"557";12;6;1;1;2;2;3;1;2;2
"558";12;6;2;2;1;2;1;1;1;4
"559";12;6;3;2;1;1;3;1;1;4
"560";12;6;4;1;1;2;2;1;2;5
"561";12;7;1;2;1;2;1;2;3;1
"562";12;7;2;2;2;2;1;2;1;2
"563";12;7;3;1;1;2;2;2;1;2
"564";12;7;4;1;2;2;3;1;4;4
"565";12;8;1;1;2;1;2;1;1;1
"566";12;8;2;2;2;1;1;2;3;3
"567";12;8;3;1;1;2;3;1;2;1
"568";12;8;4;1;2;2;3;1;4;2
"569";12;9;1;2;1;2;3;2;2;2
"570";12;9;2;1;1;2;1;2;1;4
"571";12;9;3;2;2;1;2;2;1;5
"572";12;9;4;1;2;2;3;2;3;2
"573";12;10;1;1;2;1;1;2;4;1
"574";12;10;2;2;2;1;3;2;1;2
"575";12;10;3;1;2;1;3;2;3;3
"576";12;10;4;2;1;2;2;1;3;1
"577";12;11;1;2;2;2;3;2;2;1
"578";12;11;2;1;1;2;3;2;1;4
"579";12;11;3;2;1;1;1;2;2;3
"580";12;11;4;1;1;2;1;2;3;2
"581";12;12;1;1;1;1;1;2;2;1
"582";12;12;2;1;1;1;3;1;2;3
"583";12;12;3;2;2;2;2;1;4;1
"584";12;12;4;2;2;1;1;1;4;2
"585";13;1;1;2;1;1;3;2;2;3
"586";13;1;2;2;1;1;2;1;1;2
"587";13;1;3;1;1;1;3;2;3;4
"588";13;1;4;2;1;2;2;2;3;5
"589";13;2;1;1;2;1;3;2;4;5
"590";13;2;2;2;1;1;1;1;4;3
"591";13;2;3;1;2;2;2;2;4;1
"592";13;2;4;2;1;2;2;1;2;2
"593";13;3;1;1;2;1;3;1;2;3
"594";13;3;2;2;2;2;1;2;2;2
"595";13;3;3;2;2;2;1;2;1;1
"596";13;3;4;1;2;2;2;1;2;1
"597";13;4;1;1;1;1;1;1;2;2
"598";13;4;2;1;1;1;2;2;3;2
"599";13;4;3;2;1;2;3;1;4;5
"600";13;4;4;2;2;1;2;2;2;1
"601";13;5;1;2;1;1;3;2;1;5
"602";13;5;2;1;2;2;2;1;4;4
"603";13;5;3;2;1;2;2;2;2;2
"604";13;5;4;2;2;1;1;2;3;3
"605";13;6;1;1;2;2;1;1;1;5
"606";13;6;2;2;1;2;2;1;2;3
"607";13;6;3;1;1;2;3;2;3;4
"608";13;6;4;1;2;1;2;1;3;2
"609";13;7;1;2;1;2;1;1;2;3
"610";13;7;2;2;2;1;3;2;4;5
"611";13;7;3;1;2;1;1;1;1;5
"612";13;7;4;2;1;2;3;2;3;5
"613";13;8;1;1;1;1;2;1;4;1
"614";13;8;2;2;2;2;3;2;3;4
"615";13;8;3;2;2;1;2;1;3;1
"616";13;8;4;2;2;1;3;2;3;1
"617";13;9;1;1;1;2;1;1;4;5
"618";13;9;2;2;1;2;3;2;4;2
"619";13;9;3;2;2;1;1;2;1;5
"620";13;9;4;1;1;1;2;2;4;1
"621";13;10;1;1;2;1;2;2;1;3
"622";13;10;2;1;2;1;3;1;1;5
"623";13;10;3;1;1;2;2;2;1;4
"624";13;10;4;1;1;1;1;1;1;5
"625";13;11;1;2;2;1;1;2;4;3
"626";13;11;2;1;1;2;3;1;3;3
"627";13;11;3;2;2;1;3;2;2;2
"628";13;11;4;2;2;1;1;1;4;2
"629";13;12;1;1;2;1;1;2;4;4
"630";13;12;2;1;2;1;1;1;2;3
"631";13;12;3;1;2;2;2;1;2;2
"632";13;12;4;1;1;2;2;2;3;2
"633";14;1;1;1;2;2;1;2;1;4
"634";14;1;2;2;2;1;3;2;1;1
"635";14;1;3;1;1;1;2;2;1;1
"636";14;1;4;1;2;1;3;1;3;4
"637";14;2;1;1;1;2;2;2;1;1
"638";14;2;2;2;2;2;1;2;1;4
"639";14;2;3;2;2;2;1;2;3;1
"640";14;2;4;1;2;2;2;2;2;3
"641";14;3;1;2;1;2;2;1;2;2
"642";14;3;2;1;1;2;1;1;3;5
"643";14;3;3;2;1;1;3;1;2;1
"644";14;3;4;2;1;2;1;2;2;4
"645";14;4;1;1;2;1;1;1;3;5
"646";14;4;2;2;2;1;1;2;2;3
"647";14;4;3;1;2;1;1;1;1;3
"648";14;4;4;1;2;1;2;2;1;3
"649";14;5;1;1;1;1;3;1;4;1
"650";14;5;2;2;2;2;1;2;3;2
"651";14;5;3;2;2;1;3;1;2;1
"652";14;5;4;1;1;1;2;1;4;3
"653";14;6;1;2;1;1;3;2;2;2
"654";14;6;2;2;1;2;1;2;1;3
"655";14;6;3;1;1;2;3;2;2;3
"656";14;6;4;1;1;1;3;1;3;4
"657";14;7;1;1;1;1;2;2;4;3
"658";14;7;2;1;2;1;1;2;4;3
"659";14;7;3;1;2;2;2;1;3;3
"660";14;7;4;1;2;1;1;1;3;4
"661";14;8;1;1;1;2;3;2;3;4
"662";14;8;2;2;1;2;2;1;3;3
"663";14;8;3;1;1;1;1;2;2;3
"664";14;8;4;1;2;1;3;1;3;1
"665";14;9;1;2;1;1;1;1;2;5
"666";14;9;2;1;2;2;2;2;4;5
"667";14;9;3;1;2;1;1;2;1;2
"668";14;9;4;2;2;1;1;2;2;2
"669";14;10;1;1;1;1;2;1;1;5
"670";14;10;2;1;1;1;1;1;3;4
"671";14;10;3;1;1;2;2;1;1;3
"672";14;10;4;2;1;2;1;1;3;5
"673";14;11;1;1;1;2;2;2;4;3
"674";14;11;2;2;2;1;1;1;3;2
"675";14;11;3;2;2;1;1;1;2;2
"676";14;11;4;1;1;1;2;2;1;3
"677";14;12;1;2;1;2;3;2;4;5
"678";14;12;2;2;1;1;1;2;4;1
"679";14;12;3;2;2;1;2;2;1;2
"680";14;12;4;2;1;2;1;1;4;2
"681";15;1;1;2;2;2;2;1;4;4
"682";15;1;2;2;2;2;2;1;3;1
"683";15;1;3;2;1;2;2;2;4;3
"684";15;1;4;2;1;2;3;1;4;5
"685";15;2;1;1;2;1;1;2;2;2
"686";15;2;2;2;1;2;1;1;4;2
"687";15;2;3;2;1;1;3;2;4;1
"688";15;2;4;1;2;1;3;1;1;3
"689";15;3;1;1;1;2;3;1;4;3
"690";15;3;2;1;1;2;3;2;4;1
"691";15;3;3;1;1;1;1;2;1;1
"692";15;3;4;2;2;2;3;2;3;3
"693";15;4;1;2;1;2;2;1;3;3
"694";15;4;2;1;1;2;3;1;4;4
"695";15;4;3;2;1;1;3;1;3;2
"696";15;4;4;2;2;1;3;2;1;1
"697";15;5;1;1;1;2;3;1;1;1
"698";15;5;2;2;2;1;1;2;1;3
"699";15;5;3;2;2;1;1;1;2;2
"700";15;5;4;2;1;2;3;2;4;2
"701";15;6;1;1;2;1;2;2;3;4
"702";15;6;2;2;1;2;1;2;2;3
"703";15;6;3;1;2;1;1;2;1;5
"704";15;6;4;2;2;2;1;2;2;5
"705";15;7;1;1;1;1;1;2;4;4
"706";15;7;2;1;2;1;3;1;4;1
"707";15;7;3;2;2;1;1;1;4;4
"708";15;7;4;1;1;2;1;2;3;3
"709";15;8;1;2;1;2;1;1;1;1
"710";15;8;2;1;1;2;3;2;1;1
"711";15;8;3;1;2;2;3;2;2;2
"712";15;8;4;2;1;1;3;1;3;4
"713";15;9;1;2;2;1;1;2;2;5
"714";15;9;2;2;1;1;1;1;3;1
"715";15;9;3;1;2;2;2;2;4;5
"716";15;9;4;2;1;2;1;2;1;5
"717";15;10;1;2;1;1;3;2;4;3
"718";15;10;2;1;1;2;2;1;2;5
"719";15;10;3;1;2;1;1;1;2;1
"720";15;10;4;2;1;1;3;2;4;1
"721";15;11;1;2;1;2;1;2;2;4
"722";15;11;2;2;1;2;1;1;1;1
"723";15;11;3;2;2;1;3;1;3;1
"724";15;11;4;2;1;1;1;1;2;4
"725";15;12;1;1;2;2;3;2;3;2
"726";15;12;2;2;1;2;1;2;1;1
"727";15;12;3;1;2;1;3;2;1;1
"728";15;12;4;2;2;2;2;2;3;5
"729";16;1;1;2;2;1;3;1;1;5
"730";16;1;2;1;1;1;1;1;1;5
"731";16;1;3;2;1;1;3;1;2;4
"732";16;1;4;1;2;1;3;1;4;5
"733";16;2;1;1;2;2;2;2;4;2
"734";16;2;2;2;2;1;2;1;1;3
"735";16;2;3;1;2;1;3;2;2;2
"736";16;2;4;1;1;2;2;1;2;3
"737";16;3;1;2;2;1;3;2;1;1
"738";16;3;2;1;2;1;2;2;1;4
"739";16;3;3;1;2;2;2;2;4;1
"740";16;3;4;2;1;2;1;2;1;1
"741";16;4;1;2;1;1;2;1;4;4
"742";16;4;2;1;1;2;1;1;2;5
"743";16;4;3;1;2;1;3;1;3;2
"744";16;4;4;1;2;2;3;2;3;1
"745";16;5;1;2;2;1;1;1;3;5
"746";16;5;2;1;2;2;2;1;4;2
"747";16;5;3;1;2;1;1;1;2;2
"748";16;5;4;2;1;2;1;2;3;5
"749";16;6;1;1;1;1;1;2;1;2
"750";16;6;2;1;1;1;1;1;4;5
"751";16;6;3;1;1;2;2;2;2;5
"752";16;6;4;1;1;2;3;1;2;2
"753";16;7;1;2;2;2;2;2;4;3
"754";16;7;2;2;2;2;2;1;4;3
"755";16;7;3;1;1;1;3;1;4;3
"756";16;7;4;1;1;2;3;2;3;2
"757";16;8;1;2;1;1;1;2;2;1
"758";16;8;2;2;2;2;3;1;4;4
"759";16;8;3;1;1;2;3;1;1;4
"760";16;8;4;2;2;2;3;2;3;5
"761";16;9;1;2;1;2;1;2;3;5
"762";16;9;2;1;1;2;1;2;1;3
"763";16;9;3;2;2;1;3;2;3;2
"764";16;9;4;2;1;2;1;1;3;4
"765";16;10;1;1;2;2;3;2;4;4
"766";16;10;2;1;1;1;2;1;1;1
"767";16;10;3;1;2;2;2;1;1;3
"768";16;10;4;2;2;2;1;2;2;4
"769";16;11;1;2;2;2;3;1;1;4
"770";16;11;2;2;2;1;1;2;4;2
"771";16;11;3;1;1;2;3;2;3;1
"772";16;11;4;1;2;2;2;1;4;4
"773";16;12;1;2;2;1;2;1;2;3
"774";16;12;2;1;2;1;1;2;4;4
"775";16;12;3;2;2;2;3;2;4;5
"776";16;12;4;1;1;1;3;1;1;2
"777";17;1;1;2;2;1;2;1;2;3
"778";17;1;2;2;1;2;3;2;1;3
"779";17;1;3;1;2;2;3;2;3;1
"780";17;1;4;2;2;1;3;2;1;2
"781";17;2;1;1;1;1;1;1;2;4
"782";17;2;2;1;2;1;2;1;2;5
"783";17;2;3;2;1;2;1;1;4;3
"784";17;2;4;2;2;1;3;1;2;4
"785";17;3;1;2;2;2;1;1;2;2
"786";17;3;2;2;2;2;2;2;4;1
"787";17;3;3;1;2;2;2;2;4;1
"788";17;3;4;1;2;2;2;2;3;4
"789";17;4;1;2;1;1;3;2;3;3
"790";17;4;2;1;2;2;1;2;4;4
"791";17;4;3;1;1;1;2;2;1;5
"792";17;4;4;1;2;2;1;1;1;4
"793";17;5;1;1;1;2;3;2;1;3
"794";17;5;2;2;1;1;1;2;4;2
"795";17;5;3;2;2;2;2;1;2;2
"796";17;5;4;2;2;2;1;2;2;2
"797";17;6;1;1;2;2;2;2;4;3
"798";17;6;2;2;2;2;3;2;4;2
"799";17;6;3;2;1;1;1;1;3;2
"800";17;6;4;2;2;1;1;2;3;2
"801";17;7;1;2;1;2;2;2;4;2
"802";17;7;2;1;2;1;2;1;1;1
"803";17;7;3;2;2;1;2;2;1;3
"804";17;7;4;1;1;2;2;1;2;2
"805";17;8;1;2;1;2;2;2;3;1
"806";17;8;2;1;1;1;1;2;3;3
"807";17;8;3;2;1;2;2;1;1;3
"808";17;8;4;2;2;2;3;2;1;5
"809";17;9;1;1;1;2;2;1;2;5
"810";17;9;2;1;1;2;1;1;3;1
"811";17;9;3;1;2;2;2;2;3;1
"812";17;9;4;1;2;1;2;2;3;4
"813";17;10;1;1;1;1;1;1;1;2
"814";17;10;2;1;2;2;3;1;1;4
"815";17;10;3;2;2;2;1;2;1;2
"816";17;10;4;1;2;2;3;1;1;5
"817";17;11;1;1;2;2;3;1;4;2
"818";17;11;2;1;1;1;2;1;2;5
"819";17;11;3;1;2;1;2;1;1;1
"820";17;11;4;1;1;2;3;1;4;3
"821";17;12;1;2;1;2;1;2;4;5
"822";17;12;2;1;1;2;2;1;2;3
"823";17;12;3;2;2;2;2;1;3;5
"824";17;12;4;2;2;2;2;2;1;1
"825";18;1;1;1;1;1;3;1;2;4
"826";18;1;2;2;2;2;1;1;2;1
"827";18;1;3;2;2;1;3;1;1;2
"828";18;1;4;2;2;2;2;1;4;4
"829";18;2;1;1;2;2;3;2;4;5
"830";18;2;2;2;2;1;2;1;2;1
"831";18;2;3;2;2;2;1;1;4;2
"832";18;2;4;2;1;2;2;2;4;4
"833";18;3;1;2;1;2;3;1;3;3
"834";18;3;2;2;2;2;1;1;4;1
"835";18;3;3;2;1;2;3;2;1;2
"836";18;3;4;2;2;1;1;2;1;2
"837";18;4;1;1;2;1;3;1;2;1
"838";18;4;2;2;1;2;1;1;1;2
"839";18;4;3;1;2;2;3;1;4;5
"840";18;4;4;1;1;1;2;2;1;4
"841";18;5;1;2;2;1;3;2;3;2
"842";18;5;2;2;2;1;1;1;3;4
"843";18;5;3;2;1;2;3;1;4;4
"844";18;5;4;2;2;1;2;1;2;4
"845";18;6;1;2;1;2;3;2;4;1
"846";18;6;2;1;2;2;1;1;2;3
"847";18;6;3;2;1;2;1;1;4;3
"848";18;6;4;2;1;2;3;2;3;2
"849";18;7;1;1;1;1;2;1;2;5
"850";18;7;2;2;1;2;3;1;1;3
"851";18;7;3;2;2;1;3;1;3;5
"852";18;7;4;2;2;1;2;2;1;1
"853";18;8;1;1;1;2;2;1;4;5
"854";18;8;2;1;1;1;1;1;3;4
"855";18;8;3;1;1;2;2;1;3;3
"856";18;8;4;2;1;2;2;2;2;2
"857";18;9;1;2;2;2;1;1;3;3
"858";18;9;2;2;2;2;3;2;2;4
"859";18;9;3;2;1;1;3;2;3;1
"860";18;9;4;2;2;2;3;2;4;2
"861";18;10;1;1;2;1;1;1;2;4
"862";18;10;2;2;2;2;1;1;2;4
"863";18;10;3;2;1;1;1;1;3;5
"864";18;10;4;1;1;1;2;2;2;4
"865";18;11;1;1;2;2;3;1;2;2
"866";18;11;2;1;2;2;1;2;3;4
"867";18;11;3;1;1;1;1;2;2;2
"868";18;11;4;2;2;2;1;2;3;4
"869";18;12;1;2;2;1;1;1;3;2
"870";18;12;2;2;2;2;2;2;4;5
"871";18;12;3;1;1;2;3;2;3;2
"872";18;12;4;1;1;2;3;1;4;2
"873";19;1;1;1;2;2;3;1;2;3
"874";19;1;2;2;1;2;1;2;4;1
"875";19;1;3;2;1;1;3;1;4;2
"876";19;1;4;1;2;1;2;1;3;3
"877";19;2;1;2;2;2;2;2;2;2
"878";19;2;2;1;1;1;3;2;1;2
"879";19;2;3;2;1;1;2;1;2;4
"880";19;2;4;2;2;1;1;2;2;1
"881";19;3;1;1;1;2;2;2;1;2
"882";19;3;2;2;1;2;3;1;3;1
"883";19;3;3;2;2;2;1;2;2;4
"884";19;3;4;1;2;1;3;2;1;5
"885";19;4;1;1;2;2;2;2;4;2
"886";19;4;2;1;1;2;2;2;1;5
"887";19;4;3;2;2;1;2;1;1;2
"888";19;4;4;2;2;2;2;1;1;3
"889";19;5;1;2;2;2;1;2;4;3
"890";19;5;2;2;1;2;1;2;3;2
"891";19;5;3;2;2;2;2;2;3;3
"892";19;5;4;1;2;1;3;1;2;5
"893";19;6;1;1;2;1;2;2;3;2
"894";19;6;2;2;1;2;3;1;1;4
"895";19;6;3;2;1;2;3;1;2;2
"896";19;6;4;2;1;2;2;2;1;5
"897";19;7;1;1;2;1;1;1;1;4
"898";19;7;2;1;2;1;1;1;3;4
"899";19;7;3;2;1;1;2;2;2;3
"900";19;7;4;2;2;1;3;2;4;3
"901";19;8;1;1;2;1;3;2;1;4
"902";19;8;2;1;2;2;1;1;3;2
"903";19;8;3;2;2;1;2;1;3;2
"904";19;8;4;1;2;2;2;2;4;4
"905";19;9;1;1;1;2;2;2;1;3
"906";19;9;2;1;2;2;2;1;4;3
"907";19;9;3;2;1;2;3;2;2;5
"908";19;9;4;1;1;2;2;1;1;4
"909";19;10;1;1;2;1;2;1;2;5
"910";19;10;2;2;2;1;3;2;4;1
"911";19;10;3;2;2;2;3;2;1;2
"912";19;10;4;1;1;2;2;2;3;1
"913";19;11;1;2;2;2;1;1;2;4
"914";19;11;2;1;2;1;2;2;3;5
"915";19;11;3;2;1;2;3;1;4;5
"916";19;11;4;2;2;1;3;1;2;2
"917";19;12;1;1;2;2;2;1;4;4
"918";19;12;2;1;2;2;2;2;3;2
"919";19;12;3;2;2;2;3;2;2;3
"920";19;12;4;2;1;2;1;1;3;5
"921";20;1;1;1;2;1;2;1;1;1
"922";20;1;2;1;2;1;2;2;4;3
"923";20;1;3;2;2;2;2;1;3;5
"924";20;1;4;2;1;1;3;1;2;5
"925";20;2;1;1;1;1;3;1;4;3
"926";20;2;2;1;2;1;3;2;4;4
"927";20;2;3;2;2;2;2;1;4;3
"928";20;2;4;2;2;1;3;1;1;1
"929";20;3;1;2;1;1;3;1;3;4
"930";20;3;2;1;1;2;2;1;3;5
"931";20;3;3;2;1;2;1;1;3;3
"932";20;3;4;1;2;2;3;1;1;5
"933";20;4;1;1;2;1;3;1;3;5
"934";20;4;2;2;2;1;2;1;4;4
"935";20;4;3;1;1;2;2;1;2;3
"936";20;4;4;1;2;2;1;1;3;3
"937";20;5;1;1;2;1;2;1;2;4
"938";20;5;2;1;2;2;2;2;3;4
"939";20;5;3;2;1;2;2;2;2;1
"940";20;5;4;2;1;1;2;2;1;3
"941";20;6;1;1;1;2;2;2;4;1
"942";20;6;2;1;2;1;3;1;1;1
"943";20;6;3;1;2;1;3;2;2;4
"944";20;6;4;2;1;2;1;1;1;5
"945";20;7;1;1;1;1;3;2;3;3
"946";20;7;2;2;2;2;1;2;3;2
"947";20;7;3;1;1;1;3;2;4;3
"948";20;7;4;2;1;2;2;2;2;4
"949";20;8;1;1;2;1;3;2;1;1
"950";20;8;2;2;2;2;1;2;1;2
"951";20;8;3;1;1;2;3;2;1;2
"952";20;8;4;1;2;2;2;1;2;1
"953";20;9;1;1;2;2;3;1;2;1
"954";20;9;2;1;1;2;2;2;4;5
"955";20;9;3;2;1;1;1;1;4;4
"956";20;9;4;1;1;2;2;2;2;1
"957";20;10;1;1;1;2;2;2;2;3
"958";20;10;2;1;2;2;3;1;4;1
"959";20;10;3;1;2;2;1;1;2;3
"960";20;10;4;1;2;2;2;1;4;5
"961";20;11;1;1;1;1;2;1;1;4
"962";20;11;2;1;1;1;1;2;4;3
"963";20;11;3;1;2;2;1;1;3;3
"964";20;11;4;2;1;2;1;2;4;2
"965";20;12;1;2;2;2;1;2;3;4
"966";20;12;2;2;2;2;1;1;3;2
"967";20;12;3;1;2;1;1;1;1;2
"968";20;12;4;2;1;1;2;2;1;2
"969";21;1;1;2;1;1;2;2;3;3
"970";21;1;2;1;2;1;2;2;2;5
"971";21;1;3;2;1;2;3;1;2;2
"972";21;1;4;1;1;1;1;1;3;4
"973";21;2;1;1;2;1;3;1;2;1
"974";21;2;2;1;1;1;2;1;1;4
"975";21;2;3;2;2;1;2;1;1;4
"976";21;2;4;1;1;2;2;1;4;1
"977";21;3;1;2;1;2;1;2;1;5
"978";21;3;2;2;1;1;2;2;3;2
"979";21;3;3;2;2;2;3;1;2;2
"980";21;3;4;2;2;2;3;1;4;4
"981";21;4;1;2;2;2;2;2;3;4
"982";21;4;2;1;2;2;3;2;2;5
"983";21;4;3;2;2;2;1;1;2;1
"984";21;4;4;2;1;1;2;2;2;2
"985";21;5;1;1;1;1;2;1;2;3
"986";21;5;2;2;1;1;2;2;2;2
"987";21;5;3;1;2;1;2;1;3;4
"988";21;5;4;1;2;1;2;1;1;4
"989";21;6;1;2;1;1;2;2;3;1
"990";21;6;2;1;2;2;3;2;3;4
"991";21;6;3;1;1;2;2;1;3;5
"992";21;6;4;1;2;2;3;1;3;1
"993";21;7;1;2;1;2;1;1;2;5
"994";21;7;2;1;2;1;2;1;2;1
"995";21;7;3;2;2;2;2;2;3;3
"996";21;7;4;2;2;1;2;2;1;4
"997";21;8;1;1;2;2;2;2;4;2
"998";21;8;2;1;2;2;1;1;3;4
"999";21;8;3;2;2;1;2;2;1;5
"1000";21;8;4;1;2;2;1;2;4;3
"1001";21;9;1;1;2;1;1;1;2;3
"1002";21;9;2;1;2;1;3;2;3;3
"1003";21;9;3;2;2;2;3;2;4;3
"1004";21;9;4;1;2;1;2;1;2;1
"1005";21;10;1;2;2;1;2;1;1;2
"1006";21;10;2;2;1;2;3;2;1;1
"1007";21;10;3;2;2;2;2;2;3;2
"1008";21;10;4;2;1;1;2;2;3;2
"1009";21;11;1;2;1;1;2;2;4;3
"1010";21;11;2;1;2;2;2;1;4;3
"1011";21;11;3;2;2;1;2;1;2;3
"1012";21;11;4;2;1;2;3;2;3;2
"1013";21;12;1;2;2;1;2;1;2;4
"1014";21;12;2;2;2;1;2;1;2;5
"1015";21;12;3;1;2;1;1;1;1;3
"1016";21;12;4;1;1;1;3;2;2;3
"1017";22;1;1;1;1;2;2;1;2;4
"1018";22;1;2;1;2;2;2;1;2;3
"1019";22;1;3;2;1;1;2;1;2;1
"1020";22;1;4;2;1;1;3;1;2;3
"1021";22;2;1;1;2;2;3;2;2;1
"1022";22;2;2;2;2;2;3;2;1;1
"1023";22;2;3;2;2;2;1;2;1;1
"1024";22;2;4;2;2;1;3;1;1;1
"1025";22;3;1;1;1;1;2;2;3;2
"1026";22;3;2;1;1;2;1;1;1;3
"1027";22;3;3;1;1;2;1;2;1;3
"1028";22;3;4;1;1;2;1;1;4;5
"1029";22;4;1;2;1;2;2;1;4;5
"1030";22;4;2;2;2;1;1;1;1;5
"1031";22;4;3;1;1;2;1;2;1;4
"1032";22;4;4;1;2;1;2;2;2;3
"1033";22;5;1;1;1;2;2;1;4;1
"1034";22;5;2;1;2;1;3;2;1;4
"1035";22;5;3;2;2;1;2;2;3;3
"1036";22;5;4;1;1;2;1;1;1;5
"1037";22;6;1;2;1;1;1;1;2;4
"1038";22;6;2;1;1;2;1;2;3;2
"1039";22;6;3;1;2;2;3;1;3;4
"1040";22;6;4;2;1;2;2;1;2;1
"1041";22;7;1;1;1;1;1;1;4;5
"1042";22;7;2;2;2;2;1;2;4;4
"1043";22;7;3;1;1;1;1;2;3;2
"1044";22;7;4;1;1;1;2;2;1;3
"1045";22;8;1;2;1;1;2;1;4;1
"1046";22;8;2;1;2;2;3;2;3;5
"1047";22;8;3;2;1;1;1;2;4;2
"1048";22;8;4;2;1;1;3;2;1;4
"1049";22;9;1;1;2;2;2;2;2;3
"1050";22;9;2;1;2;2;2;1;3;2
"1051";22;9;3;2;2;2;1;2;2;3
"1052";22;9;4;2;2;2;2;2;4;3
"1053";22;10;1;2;2;2;1;1;4;2
"1054";22;10;2;2;1;2;2;1;1;5
"1055";22;10;3;2;2;2;1;2;3;1
"1056";22;10;4;2;2;2;3;2;4;1
"1057";22;11;1;1;1;1;1;2;1;3
"1058";22;11;2;2;1;2;1;1;2;3
"1059";22;11;3;2;1;2;2;2;3;2
"1060";22;11;4;2;1;1;2;1;3;2
"1061";22;12;1;2;2;1;3;2;3;4
"1062";22;12;2;1;1;1;1;2;3;5
"1063";22;12;3;1;1;2;3;1;1;3
"1064";22;12;4;2;2;2;1;2;2;3
"1065";23;1;1;2;1;2;1;1;2;3
"1066";23;1;2;2;1;1;2;2;2;2
"1067";23;1;3;1;2;2;1;2;3;2
"1068";23;1;4;2;2;1;2;2;1;2
"1069";23;2;1;1;1;1;3;1;4;1
"1070";23;2;2;2;2;1;2;2;1;5
"1071";23;2;3;1;2;1;2;1;2;3
"1072";23;2;4;1;1;1;3;1;3;2
"1073";23;3;1;2;1;2;1;1;4;4
"1074";23;3;2;2;1;1;3;2;1;2
"1075";23;3;3;1;1;1;2;2;2;2
"1076";23;3;4;1;1;2;1;2;1;5
"1077";23;4;1;2;2;1;1;1;4;3
"1078";23;4;2;1;2;1;3;1;3;3
"1079";23;4;3;2;1;1;1;2;2;3
"1080";23;4;4;1;2;2;3;2;2;3
"1081";23;5;1;2;1;2;2;2;3;1
"1082";23;5;2;2;1;1;1;2;3;3
"1083";23;5;3;1;1;1;1;2;2;3
"1084";23;5;4;2;1;2;1;1;4;4
"1085";23;6;1;2;2;2;3;2;1;4
"1086";23;6;2;1;2;1;2;2;2;3
"1087";23;6;3;1;1;2;2;2;4;5
"1088";23;6;4;2;2;1;3;1;4;4
"1089";23;7;1;2;1;1;3;2;2;2
"1090";23;7;2;1;2;1;3;1;2;3
"1091";23;7;3;2;2;1;2;2;1;5
"1092";23;7;4;1;1;2;2;2;4;1
"1093";23;8;1;1;1;1;2;2;3;5
"1094";23;8;2;1;1;2;2;1;1;4
"1095";23;8;3;2;1;2;1;1;2;4
"1096";23;8;4;1;1;1;2;1;2;4
"1097";23;9;1;2;1;1;1;1;1;1
"1098";23;9;2;1;2;1;2;2;4;5
"1099";23;9;3;2;1;2;3;1;2;3
"1100";23;9;4;1;1;1;2;1;3;4
"1101";23;10;1;2;2;2;3;1;1;5
"1102";23;10;2;1;1;2;3;2;4;5
"1103";23;10;3;1;2;1;2;2;1;3
"1104";23;10;4;1;2;2;2;2;4;5
"1105";23;11;1;2;1;2;3;1;2;1
"1106";23;11;2;2;2;1;3;2;4;1
"1107";23;11;3;1;1;2;3;2;3;2
"1108";23;11;4;1;1;1;1;2;2;3
"1109";23;12;1;1;2;1;1;2;1;4
"1110";23;12;2;1;1;2;2;1;3;1
"1111";23;12;3;2;1;2;2;2;4;1
"1112";23;12;4;2;2;2;2;1;4;2
"1113";24;1;1;1;2;2;1;2;4;2
"1114";24;1;2;2;2;2;1;2;4;5
"1115";24;1;3;1;1;1;2;2;2;5
"1116";24;1;4;1;2;2;1;2;2;1
"1117";24;2;1;2;1;1;3;2;3;4
"1118";24;2;2;1;2;1;2;2;2;1
"1119";24;2;3;2;2;2;3;2;3;2
"1120";24;2;4;2;1;2;1;1;2;1
"1121";24;3;1;1;1;1;2;1;1;2
"1122";24;3;2;2;1;2;3;2;3;2
"1123";24;3;3;1;2;2;2;2;1;1
"1124";24;3;4;1;2;2;1;1;3;4
"1125";24;4;1;1;1;1;1;1;3;5
"1126";24;4;2;2;1;2;1;1;4;1
"1127";24;4;3;2;1;2;3;2;3;2
"1128";24;4;4;1;2;1;2;2;3;2
"1129";24;5;1;2;2;2;1;1;3;1
"1130";24;5;2;1;1;2;2;1;2;4
"1131";24;5;3;2;1;1;3;1;4;1
"1132";24;5;4;2;1;2;1;1;2;3
"1133";24;6;1;1;1;1;3;2;3;2
"1134";24;6;2;1;2;1;2;1;4;2
"1135";24;6;3;2;1;1;3;2;4;3
"1136";24;6;4;1;1;2;1;2;1;2
"1137";24;7;1;1;2;1;1;2;3;4
"1138";24;7;2;2;2;1;3;2;3;1
"1139";24;7;3;2;1;2;2;1;2;3
"1140";24;7;4;2;2;2;1;1;1;3
"1141";24;8;1;2;1;2;1;1;4;2
"1142";24;8;2;2;2;1;2;2;4;2
"1143";24;8;3;2;1;1;3;2;1;1
"1144";24;8;4;1;1;2;1;1;1;3
"1145";24;9;1;2;1;1;2;2;1;4
"1146";24;9;2;1;2;2;1;1;4;1
